Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Area_under_ROC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_area_under_ROC,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Summary,measureTreeSize,measureNumLeaves,measureNumRules
more-data,8,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,74.0,40.0,0.0,64.91228070175438,35.08771929824562,0.0,0.4968553459119497,0.14823725981620708,0.2949447476350362,53.441326520199354,79.19721301287684,215.33595308135764,155.73972621840932,59.59622686294833,1.8889118691347162,1.3661379492842922,0.5227739198504239,123.13686436740096,1.0801479330473769,6558.795000804466,0.7,14.0,0.13829787234042554,13.0,0.8617021276595744,81.0,0.3,6.0,0.5185185185185185,0.7,0.5957446808510639,0.8803191489361702,0.6491228070175439,0.15754079947808952,0.8424592005219105,0.3508771929824561,0.6633365821962313,0.6491228070175439,0.6414241949516305,0.8660627011455365,0.0,0.011,7.7E-5,0.011025,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1027.0,115.0,82.0,33.0,0.0,71.30434782608695,28.695652173913043,0.0,0.5855176933158585,0.13096667230587014,0.2671373596358213,47.150099708967836,71.61948584082059,217.78637262360664,116.99119310910235,100.79517951450428,1.8937945445531013,1.0173147226878465,0.8764798218652546,135.74709830745869,1.1804095504996408,7232.620347626212,0.6190476190476191,13.0,0.11702127659574468,11.0,0.8829787234042553,83.0,0.38095238095238093,8.0,0.5416666666666666,0.6190476190476191,0.5777777777777778,0.912613981762918,0.7130434782608696,0.13143461787031288,0.868565382129687,0.28695652173913044,0.7237351778656126,0.7130434782608696,0.7140562746008009,0.9012419443634834,0.0,0.014,8.3E-5,0.012851000000000001,217121.0,214831.0,27871.0,?,?,?,?
more-data,9,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1027.0,115.0,80.0,35.0,0.0,69.56521739130434,30.434782608695652,0.0,0.5665517984062028,0.13791642700050732,0.29458882628494065,49.652122712497444,78.97921991046408,217.78637262360664,199.8639250842624,17.922447539344233,1.8937945445531013,1.73794717464576,0.15584736990734116,130.28319812175081,1.1328973749717461,6941.503143993299,0.5238095238095238,11.0,0.09574468085106383,9.0,0.9042553191489362,85.0,0.47619047619047616,10.0,0.55,0.5238095238095238,0.5365853658536585,0.860435663627153,0.6956521739130435,0.12947306698415514,0.8705269330158449,0.30434782608695654,0.6963189961369941,0.6956521739130435,0.6943294885999645,0.8641640655166627,0.0,0.014,9.4E-5,0.014242000000000001,217121.0,214831.0,27871.0,?,?,?,?
more-data,9,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,72.0,42.0,0.0,63.1578947368421,36.8421052631579,0.0,0.4666369611228695,0.1678672872657833,0.31805562574657076,60.62881064293599,85.57847332829549,212.1925247116107,201.28563841040696,10.906886301203741,1.8613379360667606,1.7656634948281313,0.09567444123862931,105.98378440559398,0.9296823193473156,5636.0460212696435,0.6190476190476191,13.0,0.11827956989247312,11.0,0.8817204301075269,82.0,0.38095238095238093,8.0,0.5416666666666666,0.6190476190476191,0.5777777777777778,0.8223246287762417,0.631578947368421,0.17049343789581478,0.829506562104185,0.3684210526315789,0.6498448866067608,0.631578947368421,0.6317198619037554,0.8190704929824477,0.0,0.012,8.3E-5,0.011491,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5360614967216821,0.15034047704294728,0.2947106545095621,54.30596192021017,79.30911618627205,212.14551731112755,169.0821240991362,43.063393211991354,1.8609255904484874,1.4831765271854052,0.37774906326308205,115.46840483347587,1.0128807441532972,6140.27818223737,0.5714285714285714,12.0,0.06451612903225806,6.0,0.9354838709677419,87.0,0.42857142857142855,9.0,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.898873527905786,0.6842105263157895,0.1508716981821872,0.8491283018178127,0.3157894736842105,0.6805320037682859,0.6842105263157895,0.6798901734660248,0.864704326638788,0.0,0.012,9.800000000000001E-5,0.012487,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,89.0,25.0,0.0,78.0701754385965,21.92982456140351,0.0,0.683614564831261,0.11668900141510213,0.2515721089789643,42.150381533947396,67.70017070960975,212.14551731112755,121.14235266892618,91.00316464220137,1.8609255904484874,1.0626522163940892,0.798273374054398,141.67290004297004,1.2427447372190354,7533.757986894313,0.8571428571428571,18.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.14285714285714285,3.0,0.782608695652174,0.8571428571428571,0.8181818181818182,0.9452124935995904,0.7807017543859649,0.09885218289992216,0.9011478171000779,0.21929824561403508,0.7804378749458841,0.7807017543859649,0.7793931214983847,0.9201987577372233,0.0,0.011,7.8E-5,0.011082000000000002,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,89.0,25.0,0.0,78.0701754385965,21.92982456140351,0.0,0.6809582447106235,0.1258029427309768,0.26959715089341396,45.44251788856021,72.55086111248805,212.14551731112755,140.89830698174814,71.24721032937941,1.8609255904484874,1.2359500612434047,0.6249755292050826,128.80564906955752,1.1298741146452413,6849.514530588143,0.7619047619047619,16.0,0.053763440860215055,5.0,0.946236559139785,88.0,0.23809523809523808,5.0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.9124423963133641,0.7807017543859649,0.09882083684123745,0.9011791631587626,0.21929824561403508,0.7791073968705547,0.7807017543859649,0.7767592057065742,0.8990493635569946,0.0,0.015,8.0E-5,0.014573000000000001,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,80.0,34.0,0.0,70.17543859649123,29.82456140350877,0.0,0.5766247951938831,0.1447318977716398,0.29422570066065235,52.28003185583306,79.1786110261781,212.14551731112755,191.5990795946908,20.546437716436742,1.8609255904484874,1.6806936806551824,0.18023190979330475,123.78044695098194,1.0857933943068592,6582.28871262935,0.7619047619047619,16.0,0.16129032258064516,15.0,0.8387096774193549,78.0,0.23809523809523808,5.0,0.5161290322580645,0.7619047619047619,0.6153846153846153,0.86226318484383,0.7017543859649122,0.12047800696621838,0.8795219930337818,0.2982456140350877,0.7310080386883175,0.7017543859649122,0.707945415307174,0.856753857600024,0.001,0.011,7.8E-5,0.010983,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,79.0,35.0,0.0,69.29824561403508,30.70175438596491,0.0,0.5560253699788584,0.13491688404685157,0.29397133586492175,48.734654243173054,79.11015931997201,212.14551731112755,170.45849563931307,41.68702167181448,1.8609255904484874,1.4952499617483603,0.365675628700127,125.56795482765895,1.1014732879619207,6677.343248383666,0.5714285714285714,12.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.42857142857142855,9.0,0.631578947368421,0.5714285714285714,0.6,0.873015873015873,0.6929824561403509,0.13149820790296846,0.8685017920970315,0.30701754385964913,0.7031612290961321,0.6929824561403509,0.6937437808587031,0.8767571502971867,0.0,0.011,7.6E-5,0.011167,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,85.0,29.0,0.0,74.56140350877193,25.43859649122807,0.0,0.6347768448961555,0.13631902886467845,0.2805640869712048,49.174768349289515,75.38766329591893,213.678851043218,166.56256787595217,47.116283167265834,1.8743758863440176,1.461075156806598,0.4133007295374196,127.44620081483617,1.1179491299547033,6782.547614577722,0.7,14.0,0.1276595744680851,12.0,0.8723404255319149,82.0,0.3,6.0,0.5384615384615384,0.7,0.608695652173913,0.8622340425531915,0.7456140350877193,0.10485315532356164,0.8951468446764383,0.2543859649122807,0.7626889509014174,0.7456140350877193,0.742564884898981,0.8903451240093027,0.001,0.011,7.7E-5,0.011014,217326.0,215036.0,27666.0,?,?,?,?
more-data,9,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,81.0,33.0,0.0,71.05263157894737,28.94736842105263,0.0,0.5880871564655644,0.13421581163793808,0.2800607193400299,48.22520750984561,74.9196171401523,217.84813484871182,146.93852219686522,70.9096126518466,1.9109485513044897,1.28893440523566,0.6220141460688299,133.8960533523381,1.1745267837924396,7141.109008103243,0.75,15.0,0.11702127659574468,11.0,0.8829787234042553,83.0,0.25,5.0,0.5769230769230769,0.75,0.6521739130434783,0.8973404255319148,0.7105263157894737,0.11300033641899108,0.8869996635810089,0.2894736842105263,0.7281874123979387,0.7105263157894737,0.7117899806508136,0.9005722131649316,0.0,0.011,7.8E-5,0.011255000000000001,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,1,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1027.0,115.0,83.0,32.0,0.0,72.17391304347827,27.82608695652174,0.0,0.597197898423818,0.13235662324479777,0.2666195814943762,47.75132250724297,71.65084106139975,216.7605171878605,116.99799613047675,99.76252105738375,1.8848740625031348,1.01737387939545,0.8675001831076848,132.70330803392943,1.1539418089906908,7066.694783815259,0.6,12.0,0.07368421052631578,7.0,0.9263157894736842,88.0,0.4,8.0,0.631578947368421,0.6,0.6153846153846154,0.8968421052631579,0.7217391304347827,0.1217035105631858,0.8782964894368142,0.2782608695652174,0.7185860252248417,0.7217391304347827,0.7194210393187375,0.9116623796769403,0.0,0.014,8.599999999999999E-5,0.013649,217121.0,214831.0,27871.0,?,?,?,?
more-data,10,2,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1027.0,115.0,79.0,36.0,0.0,68.69565217391305,31.304347826086957,0.0,0.5476398601398602,0.1372214515310437,0.2881539235200722,49.40851516863742,77.26557076410222,217.73936522312383,178.57489168085178,39.16447354227205,1.8933857845489028,1.552825145050885,0.3405606394980178,131.62044670178108,1.1445256234937484,7012.586284230605,0.6666666666666666,14.0,0.09574468085106383,9.0,0.9042553191489362,85.0,0.3333333333333333,7.0,0.6086956521739131,0.6666666666666666,0.6363636363636365,0.8910840932117527,0.6869565217391305,0.14894244383143548,0.8510575561685645,0.3130434782608696,0.6875555061344008,0.6869565217391305,0.6812595793169337,0.8734429272010215,0.0,0.014,9.3E-5,0.013805,217121.0,214831.0,27871.0,?,?,?,?
more-data,10,3,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,73.0,41.0,0.0,64.03508771929825,35.96491228070175,0.0,0.484731562121045,0.15665012872316836,0.3189181602167365,56.58513324263456,85.82355960164514,212.1455173111279,222.92222835282024,-10.776711041692352,1.8609255904484903,1.9554581434457916,-0.09453255299730133,111.27404313374659,0.9760880976644437,5917.234071855815,0.7142857142857143,15.0,0.0967741935483871,9.0,0.9032258064516129,84.0,0.2857142857142857,6.0,0.625,0.7142857142857143,0.6666666666666666,0.8392217101894521,0.6403508771929824,0.1670219046960643,0.8329780953039359,0.35964912280701755,0.6379702070491544,0.6403508771929824,0.6375168690958164,0.8242771745837768,0.001,0.011,8.5E-5,0.011124,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,4,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,76.0,38.0,0.0,66.66666666666667,33.333333333333336,0.0,0.5127109111361079,0.1447318977716399,0.3024425575073476,52.280031855833165,81.38983632247749,212.1455173111279,214.54453947012308,-2.3990221589951943,1.8609255904484903,1.881969644474764,-0.021044054026273636,116.99424314949617,1.0262652907850542,6221.417882183801,0.42857142857142855,9.0,0.13978494623655913,13.0,0.8602150537634409,80.0,0.5714285714285714,12.0,0.4090909090909091,0.42857142857142855,0.4186046511627907,0.7772657450076805,0.6666666666666666,0.14726566892029094,0.8527343310797091,0.3333333333333333,0.6722070768888394,0.6666666666666666,0.6665774725750245,0.8528592582915403,0.0,0.013,1.0899999999999999E-4,0.013131,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,5,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,79.0,35.0,0.0,69.29824561403508,30.70175438596491,0.0,0.5603790215954165,0.1377211736825055,0.283546306894765,49.74761927536175,76.30469633046678,212.1455173111279,139.6512548372567,72.4942624738712,1.8609255904484903,1.225011007344357,0.6359145831041334,126.34944788813303,1.108328490246781,6718.90080515185,0.6666666666666666,14.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.3333333333333333,7.0,0.5384615384615384,0.6666666666666666,0.5957446808510638,0.9050179211469535,0.6929824561403509,0.13146455110876384,0.8685354488912364,0.30701754385964913,0.7007994089103473,0.6929824561403509,0.6951378918613529,0.8781788874825204,0.0,0.011,7.9E-5,0.011167,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,6,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,88.0,26.0,0.0,77.19298245614036,22.80701754385965,0.0,0.6668165467625898,0.12440034363004047,0.2656691315389884,44.93587127639733,71.49379806235669,212.1455173111279,150.28708335774456,61.858433953383326,1.8609255904484903,1.3183077487521453,0.542617841696345,134.12408280132095,1.1765270421168506,7132.3335636727215,0.8095238095238095,17.0,0.07526881720430108,7.0,0.9247311827956989,86.0,0.19047619047619047,4.0,0.7083333333333334,0.8095238095238095,0.7555555555555556,0.9116743471582182,0.7719298245614035,0.1109455065158493,0.8890544934841508,0.22807017543859648,0.7816938178780284,0.7719298245614035,0.7691326710350173,0.8957337571074818,0.0,0.014,7.7E-5,0.013986,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,7,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,78.0,36.0,0.0,68.42105263157895,31.57894736842105,0.0,0.5535248041775457,0.14893833222512046,0.2996575543020161,53.612664236048076,80.32562837204637,214.7047064789641,187.91991826632903,26.78478821263508,1.8833746182365274,1.648420335669553,0.23495428256697437,119.53152645888797,1.04852216192007,6364.709501662389,0.6666666666666666,14.0,0.12903225806451613,12.0,0.8709677419354839,81.0,0.3333333333333333,7.0,0.5384615384615384,0.6666666666666666,0.5957446808510638,0.8661034306195596,0.6842105263157895,0.1250820070168919,0.8749179929831081,0.3157894736842105,0.7005365544839228,0.6842105263157895,0.6882484029413657,0.8600670112959282,0.0,0.011,7.9E-5,0.011235,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,8,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,81.0,33.0,0.0,71.05263157894737,28.94736842105263,0.0,0.5800870632883134,0.14052546331815924,0.2869883769001303,50.58432150364082,76.929553014848,214.7047064789641,171.91534579792693,42.78936068103718,1.8833746182365274,1.5080293491046222,0.3753452691319051,124.86704705697518,1.0953249741839928,6648.810605806166,0.7142857142857143,15.0,0.10752688172043011,10.0,0.8924731182795699,83.0,0.2857142857142857,6.0,0.6,0.7142857142857143,0.6521739130434783,0.8430619559651817,0.7105263157894737,0.13063473697500488,0.8693652630249951,0.2894736842105263,0.7297134904385295,0.7105263157894737,0.7018727084885877,0.8777672459052325,0.0,0.011,7.7E-5,0.011013,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,9,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,83.0,31.0,0.0,72.80701754385964,27.19298245614035,0.0,0.6141500163773338,0.13071044959337105,0.276784362093984,47.20883518479819,74.47371224310024,212.1925247116103,154.379280498143,57.8132442134673,1.861337936066757,1.3542042148959912,0.5071337211707658,131.13731259940715,1.1503273035035715,6973.669916214764,0.7142857142857143,15.0,0.11827956989247312,11.0,0.8817204301075269,82.0,0.2857142857142857,6.0,0.5769230769230769,0.7142857142857143,0.6382978723404256,0.9155145929339478,0.7280701754385965,0.09603451020275038,0.9039654897972494,0.2719298245614035,0.7447084309965196,0.7280701754385965,0.732444734768363,0.8999059809314597,0.0,0.013,1.4000000000000001E-4,0.013032,217326.0,215036.0,27666.0,?,?,?,?
more-data,10,10,weka.classifiers.lazy.IBk,'-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.01603161659E7,1028.0,114.0,82.0,32.0,0.0,71.9298245614035,28.07017543859649,0.0,0.6003505696757231,0.12720508754880386,0.2714121108773551,45.85897383124005,72.87833715223978,215.33595308135764,132.5360859877969,82.79986709356075,1.8889118691347162,1.1625972455069904,0.7263146236277259,138.66372216288727,1.2163484400253268,7385.821722740368,0.8,16.0,0.09574468085106383,9.0,0.9042553191489362,85.0,0.2,4.0,0.64,0.8,0.7111111111111111,0.9247340425531915,0.7192982456140351,0.12018451665341806,0.879815483346582,0.2807017543859649,0.7265139742810169,0.7192982456140351,0.7181967636628386,0.9018517499063884,0.0,0.011,8.0E-5,0.011114,217326.0,215036.0,27666.0,?,?,?,?
all-data,1,1,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,79.0,36.0,0.0,68.69565217391305,31.304347826086957,0.0,0.550732501356484,0.1347204455619218,0.3176066858256893,48.50151820492171,85.15030458282902,217.78637262360573,18317.787555247894,-18100.001182624288,1.8937945445530933,159.28510917606866,-157.39131463151554,123.17293173286471,1.0710689715901278,6562.667367741021,0.5714285714285714,12.0,0.05319148936170213,5.0,0.9468085106382979,89.0,0.42857142857142855,9.0,0.7058823529411765,0.5714285714285714,0.6315789473684211,0.8771529888551165,0.6869565217391305,0.13372994920331863,0.8662700507966813,0.3130434782608696,0.7056078581709628,0.6869565217391305,0.6918154851335631,0.8430734315474471,0.143,0.001,0.142671,5.570000000000001E-4,308712.0,189881.0,24809.0,'Number of rules: 107\n',?,?,107.0
all-data,1,2,weka.classifiers.rules.PART,'-M 2 -C 0.25 -Q 1',8121455039782598361,2.01603161659E7,1027.0,115.0,69.0,46.0,0.0,60.0,40.0,0.0,0.4150818222025652,0.16433532253481103,0.3645378480682644,59.16334825340462,97.73254210403364,217.78637262360573,22634.805598661478,-22417.01922603787,1.8937945445530933,196.8243965100998,-194.9306019655467,103.9840758890887,0.9042093555572931,5540.283015119211,0.42857142857142855,9.0,0.0851063829787234,8.0,0.9148936170212766,86.0,0.5714285714285714,12.0,0.5294117647058824,0.42857142857142855,0.4736842105263158,0.7626646403242148,0.6,0.1923362155510217,0.8076637844489782,0.4,0.5928051110459651,0.6,0.5942232177557599,0.7766498009293872,0.13,0.001,0.130768,3.82E-4,313453.0,189881.0,24809.0,'Number of rules: 103\n',?,?,103.0
